Price,Close,High,Low,Open,Volume
Ticker,PFAVAL.CL,PFAVAL.CL,PFAVAL.CL,PFAVAL.CL,PFAVAL.CL
Date,,,,,
2026-03-18,771.9596557617188,771.9596557617188,742.2688997708834,727.4235217754657,3059993
2026-03-19,771.9596557617188,771.9596557617188,740.2895160381611,771.9596557617188,3140138
2026-03-20,771.9596557617188,776.9081150935247,762.0627370981069,771.9596557617188,5706456
2026-03-24,768.9906616210938,772.949429505887,744.2483623411358,771.9597375346888,1073866
2026-03-25,782.8463134765625,790.7638488846693,781.8566215505491,768.9906265123756,1115068
2026-03-26,752.1658935546875,770.9700408935547,752.1658935546875,782.8463444759972,527926
2026-03-27,716.5369262695312,755.1349098669232,716.5369262695312,752.1658342055853,2914773
2026-03-30,770.822265625,771.8155932868879,721.1558825306056,719.1692272068299,646493
2026-03-31,794.6621704101562,794.6621704101562,769.8289775848389,770.8223052978516,1718888
2026-04-01,794.6621704101562,804.5954475402832,769.8289775848389,794.6621704101562,519198
2026-04-02,794.6621704101562,794.6621704101562,794.6621704101562,794.6621704101562,0
2026-04-03,794.6621704101562,794.6621704101562,794.6621704101562,794.6621704101562,0
2026-04-06,799.6288452148438,799.6288452148438,765.8557014417945,794.6622064246894,802615
2026-04-07,764.8623046875,786.7155133928571,761.8823216822241,799.6287730823864,436398
2026-04-08,799.6288452148438,799.6288452148438,777.7756345381648,764.8623736837636,1041137
2026-04-09,804.595458984375,804.595458984375,784.7289044415509,799.6288203486689,1218782
2026-04-10,804.595458984375,804.595458984375,784.7289044415509,799.6288203486689,1218782
2026-04-13,804.595458984375,804.595458984375,804.595458984375,804.595458984375,0
2026-04-14,804.595458984375,804.595458984375,804.595458984375,804.595458984375,0
2026-04-15,858.235107421875,863.2017457750109,819.4953282674153,841.348537021213,42182600
2026-04-16,847.3085327148438,858.2351374743553,840.3552387769728,858.2351374743553,5113100
2026-04-17,838.3685913085938,850.288523886441,824.4620033011051,847.3085407419792,750432
2026-04-20,853.2684936523438,853.2684936523438,834.395267366669,838.3685781636532,1450862
